YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
2013,2013,NJ,New Jersey,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC1_2,CRDPREV,RACE,MRC
2019,2019,GA,Georgia,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,17.5,17.5,,,14.1,21.5,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,ALC,ALC1_1,CRDPREV,OVERALL,OVR
2020,2020,UT,Utah,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,26.2,26.2,,,23.6,28.9,Overall,Overall,,,,,POINT (-111.58713063499971 39.360700171000474),,49,ALC,ALC1_2,CRDPREV,OVERALL,OVR
2018,2018,FL,Florida,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,ALC,ALC1_2,CRDPREV,OVERALL,OVR
2015,2015,CO,Colorado,NVSS,Alcohol,Chronic liver disease mortality,,,Number,735,735,,,,,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),,8,ALC,ALC6_0,NMBR,OVERALL,OVR
2011,2011,MI,Michigan,NVSS,Alcohol,Chronic liver disease mortality,,,Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-84.71439026999968 44.6613195430005),,26,ALC,ALC6_0,NMBR,RACE,AIAN
2016,2016,MA,Massachusetts,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-72.08269067499964 42.27687047000046),,25,ALC,ALC6_0,CRDRATE,RACE,API
2014,2014,OK,Oklahoma,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-97.52107021399968 35.47203135600046),,40,ALC,ALC6_0,AGEADJRATE,RACE,API
2010,2010,OR,Oregon,NVSS,Alcohol,Chronic liver disease mortality,,,Number,23,23,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-120.15503132599969 44.56744942400047),,41,ALC,ALC6_0,NMBR,RACE,HIS
2016,2016,AK,Alaska,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,2,ALC,ALC1_2,CRDPREV,RACE,OTH
2012,2012,IA,Iowa,NVSS,Alcohol,Chronic liver disease mortality,,,Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-93.81649055599968 42.46940091300047),,19,ALC,ALC6_0,NMBR,RACE,API
2018,2018,DC,District of Columbia,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,8.4,8.4,,,6.4,10.8,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,ALC,ALC6_0,CRDRATE,OVERALL,OVR
2015,2015,MA,Massachusetts,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.2,8.2,,,7.5,8.8,Overall,Overall,,,,,POINT (-72.08269067499964 42.27687047000046),,25,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR
2016,2016,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,7.8,7.8,,,7.1,8.5,Gender,Female,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,CRDRATE,GENDER,GENF
2018,2018,CT,Connecticut,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,7.6,7.6,,,6.8,8.4,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,9,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR
2020,2020,OK,Oklahoma,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-97.52107021399968 35.47203135600046),,40,ALC,ALC6_0,AGEADJRATE,RACE,API
2010,2010,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.5,8.5,,,6.7,10.7,Race/Ethnicity,Hispanic,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,AGEADJRATE,RACE,HIS
2019,2019,WY,Wyoming,YRBSS,Alcohol,Binge drinking prevalence among youth,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Asian, non-Hispanic",,,,,POINT (-108.10983035299967 43.23554134300048),,56,ALC,ALC2_1,CRDPREV,RACE,ASN
2019,2019,VT,Vermont,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,12.9,12.9,,,10.5,15.9,Race/Ethnicity,"Asian, non-Hispanic",,,,,POINT (-72.51764079099962 43.62538123900049),,50,ALC,ALC1_1,CRDPREV,RACE,ASN
2016,2016,WV,West Virginia,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-80.71264013499967 38.66551020200046),,54,ALC,ALC1_2,CRDPREV,RACE,MRC
2018,2018,NE,Nebraska,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,49.4,49.4,,,40.4,58.4,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-99.36572062299967 41.6410409880005),,31,ALC,ALC1_2,CRDPREV,RACE,AIAN
2017,2017,MA,Massachusetts,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,35.9,35.9,,,29.5,42.8,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-72.08269067499964 42.27687047000046),,25,ALC,ALC1_2,CRDPREV,RACE,API
2019,2019,SC,South Carolina,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,25.5,25.5,,,21.6,29.8,Gender,Female,,,,,POINT (-81.04537120699968 33.998821303000454),,45,ALC,ALC1_1,CRDPREV,GENDER,GENF
2017,2017,ND,North Dakota,YRBSS,Alcohol,Binge drinking prevalence among youth,,%,Crude Prevalence,14.4,14.4,,,12.1,17,Gender,Male,,,,,POINT (-100.11842104899966 47.47531977900047),,38,ALC,ALC2_1,CRDPREV,GENDER,GENM
2018,2018,GA,Georgia,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,6.8,6.8,,,6.2,7.5,Gender,Female,,,,,POINT (-83.62758034599966 32.83968109300048),,13,ALC,ALC6_0,AGEADJRATE,GENDER,GENF
2013,2013,KY,Kentucky,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-84.77497104799966 37.645970271000465),,21,ALC,ALC6_0,AGEADJRATE,RACE,HIS
2013,2013,ID,Idaho,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC1_1,CRDPREV,RACE,ASN
2017,2017,UT,Utah,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,9.6,9.6,,,7.2,12.7,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-111.58713063499971 39.360700171000474),,49,ALC,ALC1_1,CRDPREV,RACE,WHT
2011,2011,IA,Iowa,NVSS,Alcohol,Chronic liver disease mortality,,,Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-93.81649055599968 42.46940091300047),,19,ALC,ALC6_0,NMBR,RACE,HIS
2017,2017,WV,West Virginia,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT (-80.71264013499967 38.66551020200046),,54,ALC,ALC1_2,CRDPREV,RACE,OTH
2017,2017,KS,Kansas,NVSS,Alcohol,Chronic liver disease mortality,,,Number,106,106,,,,,Gender,Female,,,,,POINT (-98.20078122699965 38.34774030000045),,20,ALC,ALC6_0,NMBR,GENDER,GENF
2012,2012,MA,Massachusetts,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,9.3,9.3,,,8.6,10,Overall,Overall,,,,,POINT (-72.08269067499964 42.27687047000046),,25,ALC,ALC6_0,CRDRATE,OVERALL,OVR
2020,2020,IL,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,,Number,1067,1067,,,,,Gender,Male,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC6_0,NMBR,GENDER,GENM
2019,2019,VT,Vermont,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,70.1,70.1,,,66.6,73.4,Overall,Overall,,,,,POINT (-72.51764079099962 43.62538123900049),,50,ALC,ALC1_2,CRDPREV,OVERALL,OVR
2011,2011,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.8,10.8,,,9.8,11.8,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-86.63186076199969 32.84057112200048),,1,ALC,ALC6_0,AGEADJRATE,RACE,WHT
2019,2019,TX,Texas,YRBSS,Alcohol,Binge drinking prevalence among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,,,,POINT (-99.42677020599967 31.827240407000488),,48,ALC,ALC2_1,CRDPREV,RACE,ASN
2019,2019,ID,Idaho,YRBSS,Alcohol,Binge drinking prevalence among youth,,%,Crude Prevalence,16,16,,,12.6,20.1,Gender,Female,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC2_1,CRDPREV,GENDER,GENF
2018,2018,NH,New Hampshire,NVSS,Alcohol,Chronic liver disease mortality,,,Number,79,79,,,,,Gender,Female,,,,,POINT (-71.50036091999965 43.65595011300047),,33,ALC,ALC6_0,NMBR,GENDER,GENF
2015,2015,OK,Oklahoma,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,32.2,32.2,,,25.9,38.4,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-97.52107021399968 35.47203135600046),,40,ALC,ALC6_0,AGEADJRATE,RACE,AIAN
2015,2015,AZ,Arizona,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,30.2,30.2,,,24.1,37.1,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-111.76381127699972 34.865970280000454),,4,ALC,ALC1_1,CRDPREV,RACE,AIAN
2013,2013,IN,Indiana,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-86.14996019399968 39.766910452000445),,18,ALC,ALC1_1,CRDPREV,RACE,AIAN
2013,2013,KS,Kansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,7.9,7.9,,,6.8,8.9,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-98.20078122699965 38.34774030000045),,20,ALC,ALC6_0,AGEADJRATE,RACE,WHT
2017,2017,NH,New Hampshire,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-71.50036091999965 43.65595011300047),,33,ALC,ALC6_0,CRDRATE,RACE,AIAN
2013,2013,AZ,Arizona,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,20,20,,,18.4,21.5,Gender,Male,,,,,POINT (-111.76381127699972 34.865970280000454),,4,ALC,ALC6_0,CRDRATE,GENDER,GENM
2011,2011,CT,Connecticut,NVSS,Alcohol,Chronic liver disease mortality,,,Number,122,122,,,,,Gender,Female,,,,,POINT (-72.64984095199964 41.56266102000046),,9,ALC,ALC6_0,NMBR,GENDER,GENF
2014,2014,IA,Iowa,NVSS,Alcohol,Chronic liver disease mortality,,,Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-93.81649055599968 42.46940091300047),,19,ALC,ALC6_0,NMBR,RACE,AIAN
2019,2019,NY,New York,YRBSS,Alcohol,Binge drinking prevalence among youth,,%,Crude Prevalence,13,13,,,7,23,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-75.54397042699964 42.82700103200045),,36,ALC,ALC2_1,CRDPREV,RACE,AIAN
2018,2018,MI,Michigan,NVSS,Alcohol,Chronic liver disease mortality,,,Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-84.71439026999968 44.6613195430005),,26,ALC,ALC6_0,NMBR,RACE,AIAN
2017,2017,ME,Maine,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-68.98503133599962 45.254228894000505),,23,ALC,ALC6_0,AGEADJRATE,RACE,BLK
2017,2017,OK,Oklahoma,YRBSS,Alcohol,Binge drinking prevalence among youth,,%,Crude Prevalence,14.2,14.2,,,11.3,17.9,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-97.52107021399968 35.47203135600046),,40,ALC,ALC2_1,CRDPREV,RACE,WHT
2011,2011,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,7.5,7.5,,,6.1,9.2,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-86.63186076199969 32.84057112200048),,1,ALC,ALC6_0,CRDRATE,RACE,BLK
2016,2016,CO,Colorado,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,12.5,12.5,,,11.4,13.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-106.13361092099967 38.843840757000464),,8,ALC,ALC6_0,CRDRATE,RACE,WHT
2020,2020,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,13.9,13.9,,,12.1,15.7,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,RACE,WHT
2020,2020,LA,Louisiana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,8.2,8.2,,,6.8,9.7,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-92.44568007099969 31.31266064400046),,22,ALC,ALC6_0,CRDRATE,RACE,BLK
2016,2016,NM,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,21.8,21.8,,,19,24.6,Gender,Female,,,,,POINT (-106.24058098499967 34.52088095200048),,35,ALC,ALC6_0,CRDRATE,GENDER,GENF
2017,2017,NY,New York,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,26.4,26.4,,,22.5,30.8,Race/Ethnicity,Hispanic,,,,,POINT (-75.54397042699964 42.82700103200045),,36,ALC,ALC1_1,CRDPREV,RACE,HIS
2013,2013,IN,Indiana,NVSS,Alcohol,Chronic liver disease mortality,,,Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-86.14996019399968 39.766910452000445),,18,ALC,ALC6_0,NMBR,RACE,API
2013,2013,AL,Alabama,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,36,36,,,30.1,42.3,Gender,Male,,,,,POINT (-86.63186076199969 32.84057112200048),,1,ALC,ALC1_1,CRDPREV,GENDER,GENM
2019,2019,LA,Louisiana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-92.44568007099969 31.31266064400046),,22,ALC,ALC6_0,AGEADJRATE,RACE,HIS
2017,2017,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,CRDRATE,RACE,API
2013,2013,MN,Minnesota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,11.6,11.6,,,10.4,12.9,Gender,Male,,,,,POINT (-94.79420050299967 46.35564873600049),,27,ALC,ALC6_0,AGEADJRATE,GENDER,GENM
2017,2017,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,8.9,8.9,,,8.2,9.5,Overall,Overall,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,CRDRATE,OVERALL,OVR
2010,2010,GA,Georgia,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-83.62758034599966 32.83968109300048),,13,ALC,ALC6_0,CRDRATE,RACE,API
2017,2017,IA,Iowa,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-93.81649055599968 42.46940091300047),,19,ALC,ALC1_1,CRDPREV,RACE,AIAN
2017,2017,VT,Vermont,YRBSS,Alcohol,Binge drinking prevalence among youth,,%,Crude Prevalence,21.6,21.6,,,18.9,24.5,Race/Ethnicity,Hispanic,,,,,POINT (-72.51764079099962 43.62538123900049),,50,ALC,ALC2_1,CRDPREV,RACE,HIS
2018,2018,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.6,12.6,,,11,14.2,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR
2013,2013,OR,Oregon,NVSS,Alcohol,Chronic liver disease mortality,,,Number,362,362,,,,,Gender,Male,,,,,POINT (-120.15503132599969 44.56744942400047),,41,ALC,ALC6_0,NMBR,GENDER,GENM
2015,2015,IN,Indiana,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,16.7,16.7,,,15.3,18.1,Gender,Male,,,,,POINT (-86.14996019399968 39.766910452000445),,18,ALC,ALC6_0,CRDRATE,GENDER,GENM
2017,2017,NC,North Carolina,NVSS,Alcohol,Chronic liver disease mortality,,,Number,20,20,,,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-79.15925046299964 35.466220975000454),,37,ALC,ALC6_0,NMBR,RACE,AIAN
2017,2017,OH,Ohio,NVSS,Alcohol,Chronic liver disease mortality,,,Number,1399,1399,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-82.40426005599966 40.06021014100048),,39,ALC,ALC6_0,NMBR,RACE,WHT
2017,2017,AR,Arkansas,YRBSS,Alcohol,Binge drinking prevalence among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,5,ALC,ALC2_1,CRDPREV,RACE,ASN
2019,2019,PA,Pennsylvania,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,27.6,27.6,,,24.2,31.3,Gender,Female,,,,,POINT (-77.86070029399963 40.79373015200048),,42,ALC,ALC1_1,CRDPREV,GENDER,GENF
2020,2020,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,,Number,122,122,,,,,Gender,Female,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,NMBR,GENDER,GENF
2014,2014,ND,North Dakota,NVSS,Alcohol,Chronic liver disease mortality,,,Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-100.11842104899966 47.47531977900047),,38,ALC,ALC6_0,NMBR,RACE,AIAN
2018,2018,WA,Washington,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,58.9,58.9,,,49.6,67.6,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-120.47001078999972 47.52227862900048),,53,ALC,ALC1_2,CRDPREV,RACE,AIAN
2019,2019,MN,Minnesota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.3,10.3,,,9.4,11.2,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-94.79420050299967 46.35564873600049),,27,ALC,ALC6_0,AGEADJRATE,RACE,WHT
2019,2019,AR,Arkansas,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,9.8,9.8,,,7.2,13,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),,5,ALC,ALC6_0,CRDRATE,RACE,BLK
2019,2019,AZ,Arizona,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,14.5,14.5,,,13.7,15.3,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,4,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR
2019,2019,NM,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,,Number,161,161,,,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-106.24058098499967 34.52088095200048),,35,ALC,ALC6_0,NMBR,RACE,AIAN
2013,2013,WV,West Virginia,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,45.4,45.4,,,42,48.9,Overall,Overall,,,,,POINT (-80.71264013499967 38.66551020200046),,54,ALC,ALC1_2,CRDPREV,OVERALL,OVR
2014,2014,ID,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,11,11,,,9.4,12.5,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR
2020,2020,NV,Nevada,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,5.5,5.5,,,3.4,8.4,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-117.07184056399967 39.493240390000494),,32,ALC,ALC6_0,AGEADJRATE,RACE,API
2010,2010,OK,Oklahoma,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-97.52107021399968 35.47203135600046),,40,ALC,ALC6_0,CRDRATE,RACE,HIS
2011,2011,NH,New Hampshire,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.6,9.6,,,8,11.2,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-71.50036091999965 43.65595011300047),,33,ALC,ALC6_0,AGEADJRATE,RACE,WHT
2019,2019,AL,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-86.63186076199969 32.84057112200048),,1,ALC,ALC6_0,CRDRATE,RACE,HIS
2012,2012,NY,New York,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,7.7,7.7,,,7.3,8.1,Overall,Overall,,,,,POINT (-75.54397042699964 42.82700103200045),,36,ALC,ALC6_0,CRDRATE,OVERALL,OVR
2014,2014,IA,Iowa,NVSS,Alcohol,Chronic liver disease mortality,,,Number,205,205,,,,,Gender,Male,,,,,POINT (-93.81649055599968 42.46940091300047),,19,ALC,ALC6_0,NMBR,GENDER,GENM
2015,2015,MT,Montana,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,46.5,46.5,,,40.4,52.7,Race/Ethnicity,Hispanic,,,,,POINT (-109.42442064499971 47.06652897200047),,30,ALC,ALC1_1,CRDPREV,RACE,HIS
2013,2013,ND,North Dakota,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,15.1,15.1,,,11.4,19.7,Gender,Male,,,,,POINT (-100.11842104899966 47.47531977900047),,38,ALC,ALC6_0,CRDRATE,GENDER,GENM
2019,2019,MD,Maryland,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,26.8,26.8,,,25.5,28.1,Gender,Female,,,,,POINT (-76.60926011099963 39.29058096400047),,24,ALC,ALC1_1,CRDPREV,GENDER,GENF
2013,2013,MD,Maryland,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,6.1,6.1,,,4.9,7.2,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-76.60926011099963 39.29058096400047),,24,ALC,ALC6_0,AGEADJRATE,RACE,BLK
2015,2015,NE,Nebraska,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,63.4,63.4,,,54.6,71.4,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT (-99.36572062299967 41.6410409880005),,31,ALC,ALC1_2,CRDPREV,RACE,MRC
2017,2017,WA,Washington,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,68,68,,,63,72.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-120.47001078999972 47.52227862900048),,53,ALC,ALC1_2,CRDPREV,RACE,WHT
